E_chem_mean_eV,E_h2_bind_eV,E_phys_mean_meV,adsorption_rate_cm2_s_ci95,adsorption_rate_cm2_s_mean,adsorption_rate_cm2_s_std,adsorption_rate_s_ci95,adsorption_rate_s_mean,adsorption_rate_s_std,arrival_rate_per_site_s,beam_dissociation_fraction,chemisorption_fraction,diffusion_mode,diffusion_rate_cap_s,enable_LH,enable_chemisorption_diffusion,enable_diffusion,enable_grain_cache,enable_h2_blocking,epsilon_ci95,epsilon_mean,epsilon_std,er_blocking_strength,er_cross_section_cm2,er_reaction_probability,final_h_atoms_on_surface_ci95,final_h_atoms_on_surface_mean,final_h_atoms_on_surface_std,final_time_ci95,final_time_mean,final_time_std,gas_flux_h_cm2_s,gas_temperature_k,grain_cache_dir,grain_radius_um,h2_beam_stick_probability,h2_desorption_prefactor_s,h2_formed_ER_ci95,h2_formed_ER_mean,h2_formed_ER_std,h2_formed_LH_ci95,h2_formed_LH_mean,h2_formed_LH_std,h2_formed_UV_ci95,h2_formed_UV_mean,h2_formed_UV_std,h2_on_surface_ci95,h2_on_surface_mean,h2_on_surface_std,h2_release_rate_cm2_s_ci95,h2_release_rate_cm2_s_mean,h2_release_rate_cm2_s_std,h2_release_rate_s_ci95,h2_release_rate_s_mean,h2_release_rate_s_std,h2_stick_prob_lowT,h2_stick_transition_K,h_gas_density_cm3,heterogeneity_E_bind_sigma_meV,heterogeneity_E_chem_sigma_eV,impinging_h2_molecules_ci95,impinging_h2_molecules_mean,impinging_h2_molecules_std,impinging_h_atoms_ci95,impinging_h_atoms_mean,impinging_h_atoms_std,initial_h_count,initial_h_coverage,lh_exclude_chemisorption,lh_formation_mode,porosity_fraction,rng_seed,site_area_angstroms_sq,sticking_blocking_strength,sticking_probability,sticking_temp_model,surface_defect_fraction,surface_temperature_k,total_h2_desorbed_ER_ci95,total_h2_desorbed_ER_mean,total_h2_desorbed_ER_std,total_h2_desorbed_LH_ci95,total_h2_desorbed_LH_mean,total_h2_desorbed_LH_std,total_h2_desorbed_UV_ci95,total_h2_desorbed_UV_mean,total_h2_desorbed_UV_std,total_h2_desorbed_beam_ci95,total_h2_desorbed_beam_mean,total_h2_desorbed_beam_std,total_h2_desorbed_ci95,total_h2_desorbed_mean,total_h2_desorbed_std,total_h2_formed_ci95,total_h2_formed_mean,total_h2_formed_std,total_h2_released_beam_ci95,total_h2_released_beam_mean,total_h2_released_beam_std,total_h2_released_formed_ci95,total_h2_released_formed_gas_ci95,total_h2_released_formed_gas_mean,total_h2_released_formed_gas_std,total_h2_released_formed_mean,total_h2_released_formed_std,total_h2_released_total_gas_ci95,total_h2_released_total_gas_mean,total_h2_released_total_gas_std,use_3d_lattice,uv_defect_creation_rate,uv_flux_factor,uv_pulse_duration,uv_pulse_enabled,uv_stimulated_diffusion_factor
1.75,0.051,45.0,488.7891158688305,111512.13540781653,1115.2711119844146,1.5355762955681762e-09,3.503257053833067e-07,3.503727532171175e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0005987504954398568,0.016069999999999997,0.0013661702136379568,1.0,1.1e-15,0.9,1.8889517560917493,20.55,4.310025033508933,77039442.56459533,28354551049.48239,175781051.5542101,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,5.987504954398565,160.7,13.661702136379562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64244895688414,1803.9763287669964,152.0582102598499,2.0936342806018003e-10,5.667358781704285e-09,4.777049562703566e-10,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,5.987504954398565,160.7,13.661702136379562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.987504954398565,160.7,13.661702136379562,5.987504954398565,160.7,13.661702136379562,0.0,0.0,0.0,0.0,5.987504954398565,160.7,13.661702136379562,0.0,0.0,5.987504954398565,160.7,13.661702136379562,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,4835.791350619067,1015022.4178708798,11033.834882642606,1.5192086581397958e-08,3.188786971212106e-06,3.4663814608232885e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001378826438449895,0.18962500000000002,0.003146071066885607,1.0,1.1e-15,0.9,4.265504104224715,236.25,9.732609321786542,9128124.889523773,2835194322.304845,20827660.979676444,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.3982170177878,212909.7029537717,4126.225860858358,5.681250553347964e-09,6.688755586775546e-07,1.296292085152484e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,3560.4902354087944,1012676.6495812073,8123.977754692136,1.1185609966738444e-08,3.1814175227862477e-06,2.5522228832067677e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0012285928784803494,0.190495,0.0028032828499532656,1.0,1.1e-15,0.9,5.846204634767667,234.4,13.339296911953912,6499225.316341905,2836844759.246129,14829295.518804157,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,12.285928784803497,1904.95,28.032828499532663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.6282852679578,213755.4153143911,3585.9874298169234,4.9374158751717405e-09,6.715324424167264e-07,1.1265711765378192e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,12.285928784803497,1904.95,28.032828499532663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.285928784803497,1904.95,28.032828499532663,12.285928784803497,1904.95,28.032828499532663,0.0,0.0,0.0,0.0,12.285928784803497,1904.95,28.032828499532663,0.0,0.0,12.285928784803497,1904.95,28.032828499532663,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,3342.2414181467043,1016126.3988205619,7625.998987950337,1.0499961085773159e-08,3.1922552296533314e-06,2.395778239682784e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0010063105505809461,0.18794500000000003,0.0022961008138512613,1.0,1.1e-15,0.9,3.7141462431882606,229.15,8.474574977698385,5806912.199634719,2836274143.3594384,13249643.283424553,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0818998418144,210934.92870582984,3016.5969386411894,4.1534427839870875e-09,6.626716224077223e-07,9.476918781276635e-09,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,3900.2709946798077,1044228.7748324175,8899.256198749767,1.2253062703895459e-08,3.2805414476805947e-06,2.795783789640574e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0014204325182659576,0.13631000000000001,0.0032410037431570334,1.0,1.1e-15,0.9,4.355157233248392,164.3,9.937171047187054,6703908.187676953,2841209544.343041,15296320.839350088,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,14.204325182659566,1363.1,32.410037431570316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1854.071945116022,152728.94079783076,4230.439698423148,5.8247388020034285e-09,4.798121184010157e-07,1.3290318278020771e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,14.204325182659566,1363.1,32.410037431570316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.204325182659566,1363.1,32.410037431570316,14.204325182659566,1363.1,32.410037431570316,0.0,0.0,0.0,0.0,14.204325182659566,1363.1,32.410037431570316,0.0,0.0,14.204325182659566,1363.1,32.410037431570316,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,48357.925000550335,10150222.898725638,110338.37505312971,1.5192090192457576e-07,3.188786569093536e-05,3.4663822847594905e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001378826438449895,0.18962500000000002,0.003146071066885607,1.0,1.1e-15,0.9,4.265504104224715,236.25,9.732609321786542,912813.481384857,283519468.0087527,2082768.3624028359,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18083.981918651978,2129096.7610507743,41262.25803467642,5.6812504743287705e-08,6.688754743298936e-06,1.2962920671226588e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,44494.136185307565,10148296.258318612,101522.36031681726,1.3978245136758672e-07,3.188181297158656e-05,3.189419013464106e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0013199418456089184,0.19049,0.0030117139725796675,1.0,1.1e-15,0.9,3.9978209591041756,233.55,9.121836149418717,907056.1341458063,283823323.1036024,2069631.811589991,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,13.199418456089168,1904.9,30.117139725796637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14939.378268863733,2136418.229687708,34087.209541594326,4.693344101866133e-08,6.711755815382218e-06,1.0708812707724869e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,13.199418456089168,1904.9,30.117139725796637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.199418456089168,1904.9,30.117139725796637,13.199418456089168,1904.9,30.117139725796637,0.0,0.0,0.0,0.0,13.199418456089168,1904.9,30.117139725796637,0.0,0.0,13.199418456089168,1904.9,30.117139725796637,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,35653.32081100395,10126856.858579818,81350.25403776813,1.1200821073592998e-07,3.1814459110869775e-05,2.555693604527155e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001234210385545946,0.19041,0.0028161003271601624,1.0,1.1e-15,0.9,6.194801215960295,235.0,14.13469043467916,685433.8111698054,283635270.73029536,1563955.7100535098,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,12.342103855459463,1904.1,28.161003271601633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15614.74730045546,2136968.4814031725,35628.20042377525,4.905517540677192e-08,6.713484482129145e-06,1.1192929271195706e-07,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,12.342103855459463,1904.1,28.161003271601633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.342103855459463,1904.1,28.161003271601633,12.342103855459463,1904.1,28.161003271601633,0.0,0.0,0.0,0.0,12.342103855459463,1904.1,28.161003271601633,0.0,0.0,12.342103855459463,1904.1,28.161003271601633,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,33422.407147535436,10161262.730828967,76259.97383016742,1.0499958875998421e-07,3.1922548346368065e-05,2.3957777354780363e-07,9.060324352379643e-08,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0010063105505809461,0.18794500000000003,0.0022961008138512613,1.0,1.1e-15,0.9,3.7141462431882606,229.15,8.474574977698385,580690.689782682,283627449.42516726,1324963.1186278772,36241297.40951857,100.0,grain_cache,0.005,1.0,1000000000000.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13220.816520235458,2109349.0260265153,30165.96373193746,4.153442005443028e-08,6.62671540402169e-06,9.476917004871084e-08,0.45,20.0,1000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,483580.3984153534,101502101.02879402,1103386.3708603692,1.5192126270817024e-06,0.0003188782549159884,3.466390516766046e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001378826438449895,0.18962500000000002,0.003146071066885607,1.0,1.1e-15,0.9,4.265504104224715,236.25,9.732609321786542,91282.33999813462,28351982.568044614,208279.09936844595,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180839.79392637787,21290940.770171434,412622.5227106475,5.681249680758014e-07,6.688746311158601e-05,1.296291886053459e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,379306.29641191405,101840730.10135034,865463.9419089025,1.1916258742680211e-06,0.00031994208952262324,2.71893516184787e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001239651580082082,0.190045,0.0028285155117128164,1.0,1.1e-15,0.9,5.789207817818836,236.2,13.209247159710344,82563.76208384028,28332812.454224758,188385.90254855773,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,12.396515800820808,1900.45,28.285155117128134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137126.81049851823,21351319.902810223,312882.52021675365,4.3079658047234353e-07,6.707714975111415e-05,9.829494269496108e-07,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,12.396515800820808,1900.45,28.285155117128134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.396515800820808,1900.45,28.285155117128134,12.396515800820808,1900.45,28.285155117128134,0.0,0.0,0.0,0.0,12.396515800820808,1900.45,28.285155117128134,0.0,0.0,12.396515800820808,1900.45,28.285155117128134,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,439386.1908487378,101476665.85344413,1002548.3582780344,1.3803724292591965e-06,0.00031879834795596636,3.149598557234779e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001316611711133825,0.19049499999999997,0.003004115598028112,1.0,1.1e-15,0.9,4.040080535935156,232.85,9.218259911147747,90212.86484132321,28383432.85803879,205838.87574510154,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,13.166117111338243,1904.95,30.0411559802811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149497.16915631824,21363925.4940524,341107.9925278699,4.6965920835396016e-07,6.711675138395474e-05,1.0716223634063185e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,13.166117111338243,1904.95,30.0411559802811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.166117111338243,1904.95,30.0411559802811,13.166117111338243,1904.95,30.0411559802811,0.0,0.0,0.0,0.0,13.166117111338243,1904.95,30.0411559802811,0.0,0.0,13.166117111338243,1904.95,30.0411559802811,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,381970.0999767702,101312131.70097752,871541.9478780093,1.199994459977981e-06,0.00031828144867131273,2.738029780748894e-06,9.060324352379643e-07,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0012759426484388948,0.1903,0.0029113209156127395,1.0,1.1e-15,0.9,6.560031065394992,236.6,14.968036119115888,68174.39784960705,28364142.087601542,155553.66113962943,362412974.0951857,100.0,grain_cache,0.005,1.0,1000000000000.0,12.759426484388955,1903.0,29.113209156127414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157876.60210801888,21356781.675564162,360227.3616022621,4.959839733562714e-07,6.709430841627352e-05,1.1316876328317014e-06,0.45,20.0,10000.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,180.0,12.759426484388955,1903.0,29.113209156127414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.759426484388955,1903.0,29.113209156127414,12.759426484388955,1903.0,29.113209156127414,0.0,0.0,0.0,0.0,12.759426484388955,1903.0,29.113209156127414,0.0,0.0,12.759426484388955,1903.0,29.113209156127414,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,483.57912234271873,101502.2432007411,1103.3834592428639,1.51920861818129e-09,3.1887870156233295e-07,3.4663813696498853e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001378826438449895,0.18962500000000002,0.003146071066885607,1.0,1.1e-15,0.9,4.265504104224715,236.25,9.732609321786542,91281237.92543475,28351942827.901897,208276584.76694286,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.83982197641552,21290.970591902475,412.622586712475,5.681250561975942e-10,6.688755679931717e-08,1.2962920871211316e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,200.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,334.22414958221975,101612.64127071667,762.5999165182667,1.0499961329797976e-09,3.1922552732793866e-07,2.395778295361976e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0010063105505809461,0.18794500000000003,0.0022961008138512613,1.0,1.1e-15,0.9,3.7141462431882606,229.15,8.474574977698385,58069127.85577972,28362741046.06527,132496446.20372458,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.2081927201702,21093.493158869307,301.65970010683,4.153442869940709e-10,6.62671631464504e-08,9.476918977397187e-10,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,200.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,390.027130314734,104422.87887466082,889.9256902580757,1.2253063672974772e-09,3.280541491393314e-07,2.7957840107555967e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0014204325182659576,0.13631000000000001,0.0032410037431570334,1.0,1.1e-15,0.9,4.355157233248392,164.3,9.937171047187054,67039086.805902965,28412095065.040504,152963219.64031458,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,14.204325182659566,1363.1,32.410037431570316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.40719698628294,15272.894283220918,423.04397548879876,5.824738879747824e-10,4.7981212479220404e-08,1.3290318455410315e-09,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,200.0,14.204325182659566,1363.1,32.410037431570316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.204325182659566,1363.1,32.410037431570316,14.204325182659566,1363.1,32.410037431570316,0.0,0.0,0.0,0.0,14.204325182659566,1363.1,32.410037431570316,0.0,0.0,14.204325182659566,1363.1,32.410037431570316,True,0.5,10.0,1e-06,True,2.0
1.75,0.051,45.0,488.789116595061,111512.1355357985,1115.2711136414562,1.535576297849691e-09,3.50325705785374e-07,3.5037275373769115e-09,9.060324352379643e-10,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0005987504954398568,0.016069999999999997,0.0013661702136379568,1.0,1.1e-15,0.9,1.8889517560917493,20.55,4.310025033508933,77039442.26509824,28354551016.93798,175781050.87084702,362412.9740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,5.987504954398565,160.7,13.661702136379562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.64244903119706,1803.9763308368888,152.05821042940983,2.0936342829364095e-10,5.667358788207043e-09,4.777049568030449e-10,0.45,20.0,10.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,200.0,5.987504954398565,160.7,13.661702136379562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.987504954398565,160.7,13.661702136379562,5.987504954398565,160.7,13.661702136379562,0.0,0.0,0.0,0.0,5.987504954398565,160.7,13.661702136379562,0.0,0.0,5.987504954398565,160.7,13.661702136379562,True,0.5,100.0,1e-06,True,2.0
1.75,0.051,45.0,4835.791228234303,1015022.4312338257,11033.834603397045,1.5192086196914867e-08,3.1887870131930385e-06,3.4663813730957036e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.001378826438449895,0.18962500000000002,0.003146071066885607,1.0,1.1e-15,0.9,4.265504104224715,236.25,9.732609321786542,9128123.844621452,2835194284.9522624,20827658.595520712,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1808.3982193388024,212909.7057567577,4126.225866154222,5.681250560639652e-09,6.688755674833948e-07,1.2962920868162301e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,200.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,0.0,0.0,13.788264384498946,1896.25,31.460710668856063,True,0.5,0.0,1e-06,True,2.0
1.75,0.051,45.0,3560.4901540429714,1012676.662161805,8123.977569039574,1.11856097111202e-08,3.18141756230936e-06,2.5522228248823014e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0012285928784803494,0.190495,0.0028032828499532656,1.0,1.1e-15,0.9,5.846204634767667,234.4,13.339296911953912,6499225.308310535,2836844723.9984255,14829295.500478964,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,12.285928784803497,1904.95,28.032828499532663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1571.6282865878638,213755.41796974945,3585.987432828556,4.937415879318338e-09,6.715324507587808e-07,1.1265711774839492e-08,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,200.0,12.285928784803497,1904.95,28.032828499532663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.285928784803497,1904.95,28.032828499532663,12.285928784803497,1904.95,28.032828499532663,0.0,0.0,0.0,0.0,12.285928784803497,1904.95,28.032828499532663,0.0,0.0,12.285928784803497,1904.95,28.032828499532663,True,0.5,1.0,1e-06,True,2.0
1.75,0.051,45.0,3342.241491505124,1016126.4119448957,7625.999155332392,1.049996131623547e-08,3.192255270884642e-06,2.395778292267416e-08,9.060324352379643e-09,1.0,0.4,rate_only,200.0,True,False,True,True,True,0.0010063105505809461,0.18794500000000003,0.0022961008138512613,1.0,1.1e-15,0.9,3.7141462431882606,229.15,8.474574977698385,5806912.756972826,2836274106.7338057,13249644.555104038,3624129.740951857,100.0,grain_cache,0.005,1.0,1000000000000.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1322.0819256236502,210934.93143044334,3016.596997467656,4.153442864983109e-09,6.626716309673479e-07,9.476918966085423e-09,0.45,20.0,100.0,5.0,0.25,0.0,0.0,0.0,0.0,20000.0,0.0,0,0.0,False,diffusion_limited,0.2,1000,25,1.0,0.5,constant,0.15,200.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,0.0,0.0,10.063105505809457,1879.45,22.961008138512604,True,0.5,10.0,1e-06,True,2.0
