_mrn_weight,grain_radius_um_mrn,h_gas_density_cm3,mrn_chunk_index,mrn_chunk_n_runs,mrn_size_index,output_filename,raw_runs_output,rng_seed,shard_id,surface_temperature_k,uv_flux_factor
3.371464865339389e-05,0.08601705174856362,1000.0,3,5,8,results/anvil_mrn_r9/aggregated_chunk_0083.csv,results/anvil_mrn_r9/raw_chunk_0083.csv,17015,83,20.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,0,5,9,results/anvil_mrn_r9/aggregated_chunk_0084.csv,results/anvil_mrn_r9/raw_chunk_0084.csv,17100,84,20.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,1,5,9,results/anvil_mrn_r9/aggregated_chunk_0085.csv,results/anvil_mrn_r9/raw_chunk_0085.csv,17105,85,20.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,2,5,9,results/anvil_mrn_r9/aggregated_chunk_0086.csv,results/anvil_mrn_r9/raw_chunk_0086.csv,17110,86,20.0,0.0
9.710403421165916e-06,0.12275420316818464,1000.0,3,5,9,results/anvil_mrn_r9/aggregated_chunk_0087.csv,results/anvil_mrn_r9/raw_chunk_0087.csv,17115,87,20.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,0,5,10,results/anvil_mrn_r9/aggregated_chunk_0088.csv,results/anvil_mrn_r9/raw_chunk_0088.csv,17200,88,20.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,1,5,10,results/anvil_mrn_r9/aggregated_chunk_0089.csv,results/anvil_mrn_r9/raw_chunk_0089.csv,17205,89,20.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,2,5,10,results/anvil_mrn_r9/aggregated_chunk_0090.csv,results/anvil_mrn_r9/raw_chunk_0090.csv,17210,90,20.0,0.0
2.7967645628215314e-06,0.175181479592011,1000.0,3,5,10,results/anvil_mrn_r9/aggregated_chunk_0091.csv,results/anvil_mrn_r9/raw_chunk_0091.csv,17215,91,20.0,0.0
8.055166897396681e-07,0.25,1000.0,0,5,11,results/anvil_mrn_r9/aggregated_chunk_0092.csv,results/anvil_mrn_r9/raw_chunk_0092.csv,17300,92,20.0,0.0
8.055166897396681e-07,0.25,1000.0,1,5,11,results/anvil_mrn_r9/aggregated_chunk_0093.csv,results/anvil_mrn_r9/raw_chunk_0093.csv,17305,93,20.0,0.0
8.055166897396681e-07,0.25,1000.0,2,5,11,results/anvil_mrn_r9/aggregated_chunk_0094.csv,results/anvil_mrn_r9/raw_chunk_0094.csv,17310,94,20.0,0.0
8.055166897396681e-07,0.25,1000.0,3,5,11,results/anvil_mrn_r9/aggregated_chunk_0095.csv,results/anvil_mrn_r9/raw_chunk_0095.csv,17315,95,20.0,0.0
0.7119828920923248,0.004999999999999999,1000.0,0,5,0,results/anvil_mrn_r9/aggregated_chunk_0096.csv,results/anvil_mrn_r9/raw_chunk_0096.csv,26200,96,30.0,0.0
